time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-09-10T07:13:02.972Z,61.5666,-151.7387,75.5,1,ml,,,,0.39,ak,ak019bmj7mo3,2019-09-10T19:39:43.294Z,"92km WSW of Willow, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2019-09-10T07:08:56.240Z,38.7916679,-122.80233,3.69,0.53,md,12,68,0.003387,0.03,nc,nc73268445,2019-09-10T07:27:03.585Z,"4km WNW of The Geysers, CA",earthquake,0.41,0.96,0.02,3,automatic,nc,nc
2019-09-10T07:06:48.830Z,35.1697,27.8443,32.97,4.3,mb,,111,0.673,0.79,us,us70005e0c,2019-09-10T07:46:28.040Z,"68km ESE of Karpathos, Greece",earthquake,6.4,7.4,0.125,18,reviewed,us,us
2019-09-10T07:05:37.200Z,35.3543333,-117.895,0.33,1.24,ml,20,99,0.0956,0.23,ci,ci38823463,2019-09-10T07:09:25.844Z,"24km W of Johannesburg, CA",earthquake,0.45,31.61,0.271,21,automatic,ci,ci
2019-09-10T07:03:49.860Z,35.8318333,-117.6581667,8.72,0.69,ml,8,101,0.05184,0.09,ci,ci38823455,2019-09-10T07:07:21.911Z,"24km N of Ridgecrest, CA",earthquake,0.38,1.11,0.167,5,automatic,ci,ci
2019-09-10T07:03:03.030Z,38.7905006,-122.8010025,3.03,1.17,md,21,60,0.002707,0.04,nc,nc73268440,2019-09-10T09:02:03.246Z,"4km WNW of The Geysers, CA",earthquake,0.29,0.54,0.15,4,automatic,nc,nc
2019-09-10T06:57:44.710Z,19.2216663,-155.4053345,33.25,2.32,ml,54,150,0.01741,0.14,hv,hv71134267,2019-09-10T07:03:26.840Z,"8km ENE of Pahala, Hawaii",earthquake,0.49,0.56,0.21,4,automatic,hv,hv
2019-09-10T06:57:28.940Z,33.5065,-116.4955,13.42,0.68,ml,21,92,0.05888,0.15,ci,ci38823431,2019-09-10T07:01:03.661Z,"17km ESE of Anza, CA",earthquake,0.33,0.51,0.127,17,automatic,ci,ci
2019-09-10T06:57:26.220Z,35.2695,-118.6415,9.06,1.11,ml,24,98,0.05448,0.15,ci,ci38823439,2019-09-10T17:52:43.059Z,"18km ENE of Arvin, CA",earthquake,0.23,0.45,0.182,7,reviewed,ci,ci
2019-09-10T06:57:21.230Z,19.2059994,-155.4133301,30.45,2.41,ml,17,226,0.09125,0.13,hv,hv71134262,2019-09-10T07:03:07.170Z,"7km E of Pahala, Hawaii",earthquake,1.45,0.91,0.16,3,automatic,hv,hv
2019-09-10T06:54:30.460Z,35.8141667,-117.6346667,-0.3,2.19,ml,38,39,0.03024,0.23,ci,ci38823423,2019-09-12T21:18:17.982Z,"22km WNW of Searles Valley, CA",earthquake,0.19,0.39,0.2,60,reviewed,ci,ci
2019-09-10T06:53:34.700Z,35.6656667,-117.5068333,7.63,1.84,ml,25,88,0.06684,0.14,ci,ci38823415,2019-09-10T07:04:13.300Z,"15km SW of Searles Valley, CA",earthquake,0.25,0.56,0.18,26,automatic,ci,ci
2019-09-10T06:52:49.006Z,63.3621,-145.4455,7.4,1.2,ml,,,,0.91,ak,ak019bmiunks,2019-09-10T06:57:28.086Z,"57km SSW of Deltana, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-09-10T06:46:50.590Z,47.8121667,-113.4515,5.92,-0.13,md,7,253,0.381,0.09,mb,mb80360209,2019-09-10T14:11:24.960Z,"54km ENE of Polson, Montana",earthquake,1.45,7.84,0.029,2,reviewed,mb,mb
2019-09-10T06:46:05.070Z,33.7846667,-116.1023333,5.13,0.66,ml,12,98,0.1524,0.08,ci,ci38823407,2019-09-10T14:08:19.119Z,"13km NE of Indio, CA",earthquake,0.23,2.69,0.157,11,reviewed,ci,ci
2019-09-10T06:42:29.660Z,19.063,-66.5981,25,2.51,md,5,307,0.7331,0.25,pr,pr2019253006,2019-09-10T08:49:06.676Z,"66km N of Arecibo, Puerto Rico",earthquake,2.97,18.28,0.12,4,reviewed,pr,pr
2019-09-10T06:40:45.380Z,36.1145,-117.8523333,3.75,1.38,ml,17,86,0.003692,0.14,ci,ci38823399,2019-09-10T06:44:21.514Z,"12km NE of Coso Junction, CA",earthquake,0.26,0.35,0.217,15,automatic,ci,ci
2019-09-10T06:33:43.030Z,33.097,-116.517,10.94,0.66,ml,15,76,0.06948,0.14,ci,ci38823391,2019-09-10T14:08:18.118Z,"8km ENE of Julian, CA",earthquake,0.3,0.51,0.098,7,reviewed,ci,ci
2019-09-10T06:32:33.910Z,35.6581667,-117.528,9.19,0.8,ml,16,97,0.0492,0.2,ci,ci38823383,2019-09-10T06:36:09.647Z,"14km ENE of Ridgecrest, CA",earthquake,0.47,0.73,0.17,5,automatic,ci,ci
2019-09-10T06:32:01.505Z,66.2875,-157.2322,6.3,1.1,ml,,,,0.37,ak,ak019bmiq9li,2019-09-10T06:36:32.282Z,"70km SSW of Kobuk, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-09-10T06:31:49.600Z,36.0641667,-117.7063333,1.18,0.98,ml,8,79,0.06158,0.12,ci,ci38823375,2019-09-10T06:35:24.643Z,"22km E of Coso Junction, CA",earthquake,0.32,0.56,0.375,6,automatic,ci,ci
2019-09-10T06:31:23.380Z,39.007,-123.7236667,8.6,1.52,md,13,218,0.147,0.08,nc,nc73268430,2019-09-11T02:05:03.742Z,"11km NNW of Point Arena, CA",earthquake,0.48,0.77,0.186,13,reviewed,nc,nc
2019-09-10T06:31:02.250Z,58.1785,-155.3553333,2.21,-0.55,ml,8,233,0.03473,0.07,av,av70847414,2019-09-11T01:16:48.880Z,"95km SE of King Salmon, Alaska",earthquake,0.79,0.32,0.135,7,reviewed,av,av
2019-09-10T06:24:15.590Z,33.0496667,-115.5816667,7.98,2.01,ml,41,39,0.01138,0.3,ci,ci38823367,2019-09-12T20:15:36.085Z,"4km ENE of Westmorland, CA",earthquake,0.3,0.66,0.138,52,reviewed,ci,ci
2019-09-10T06:16:55.046Z,63.4853,-147.3156,35.1,1.1,ml,,,,0.88,ak,ak019bmimy6x,2019-09-10T06:19:37.400Z,"82km E of Cantwell, Alaska",earthquake,,48.1,,,automatic,ak,ak
2019-09-10T06:15:05.800Z,35.6773338,-117.543335,10.94,0.87,ml,7,153,0.1122,0.04,ci,ci38823359,2019-09-10T06:18:47.519Z,"14km ENE of Ridgecrest, CA",earthquake,0.61,1.66,0.112,3,automatic,ci,ci
2019-09-10T06:14:13.850Z,35.677,-117.5166667,7.58,1.19,ml,21,95,0.06951,0.19,ci,ci38823351,2019-09-10T06:17:52.513Z,"14km SW of Searles Valley, CA",earthquake,0.38,0.85,0.112,11,automatic,ci,ci
2019-09-10T06:12:28.738Z,62.1698,-150.0906,20,1.2,ml,,,,0.46,ak,ak019bmim1dm,2019-09-10T06:16:56.295Z,"12km W of Y, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-09-10T06:09:20.060Z,18.101,-67.41,128,2.71,md,8,190,0.3149,0.21,pr,pr2019253005,2019-09-10T08:48:27.580Z,"23km W of Puerto Real, Puerto Rico",earthquake,3.23,1.19,0.09,4,reviewed,pr,pr
2019-09-10T06:07:32.290Z,18.879,-65.2308,27,2.15,md,8,331,1.0257,0.28,pr,pr2019253004,2019-09-10T08:47:31.644Z,"64km N of Culebra, Puerto Rico",earthquake,2.28,20.06,0.19,3,reviewed,pr,pr
2019-09-10T06:06:27.400Z,39.6548333,-111.2411667,-1.46,1.41,md,9,249,0.03233,0.07,uu,uu60339977,2019-09-11T21:38:34.280Z,"17km E of Fairview, Utah",earthquake,1.39,0.53,0.243,5,reviewed,uu,uu
2019-09-10T06:04:50.230Z,35.87,-117.7091667,8.53,1.4,ml,20,67,0.07621,0.12,ci,ci38823343,2019-09-10T06:08:34.851Z,"19km ESE of Little Lake, CA",earthquake,0.18,0.59,0.161,19,automatic,ci,ci
2019-09-10T05:57:02.051Z,69.0288,-147.8171,0,1.7,ml,,,,1.26,ak,ak019bmia6xp,2019-09-10T06:02:01.781Z,"136km NW of Arctic Village, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-09-10T05:49:38.610Z,33.4916667,-116.4946667,14.72,0.53,ml,17,149,0.07234,0.2,ci,ci38823327,2019-09-10T14:08:33.121Z,"18km ESE of Anza, CA",earthquake,0.69,0.54,0.09,9,reviewed,ci,ci
2019-09-10T05:48:15.510Z,38.8168335,-122.8239975,3.14,0.57,md,12,63,0.008924,0.01,nc,nc73268420,2019-09-10T06:13:03.427Z,"7km NW of The Geysers, CA",earthquake,0.41,0.78,0.01,2,automatic,nc,nc
2019-09-10T05:48:03.900Z,38.814167,-122.8243332,2.96,1.07,md,23,48,0.006506,0.03,nc,nc73268415,2019-09-10T06:03:04.370Z,"7km NW of The Geysers, CA",earthquake,0.22,0.48,0.14,4,automatic,nc,nc
2019-09-10T05:47:49.490Z,35.9071667,-117.7483333,7.57,0.83,ml,11,60,0.07031,0.12,ci,ci38823319,2019-09-10T05:51:27.369Z,"15km ESE of Little Lake, CA",earthquake,0.32,1.12,0.252,9,automatic,ci,ci
2019-09-10T05:43:29.567Z,62.6999,-151.8916,9.6,1.1,ml,,,,0.31,ak,ak019bmi7916,2019-09-10T05:47:15.713Z,"100km WNW of Talkeetna, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-09-10T05:43:19.331Z,52.1397,-175.6403,68.3,2,ml,,,,0.69,ak,ak019bmi78no,2019-09-10T18:49:35.946Z,"75km ENE of Adak, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2019-09-10T05:39:24.579Z,6.7042,126.4689,55.52,5.6,mww,,40,0.955,1.41,us,us70005dza,2019-09-13T08:56:52.118Z,"23km SE of Bobon, Philippines",earthquake,8,5.3,0.048,41,reviewed,us,us
2019-09-10T05:35:04.974Z,62.7495,-149.5895,80.7,0.7,ml,,,,0.45,ak,ak019bmi5hep,2019-09-10T05:38:22.606Z,"54km NNE of Talkeetna, Alaska",earthquake,,0.9,,,automatic,ak,ak
2019-09-10T05:32:54.330Z,33.7841667,-116.1026667,5.22,0.93,ml,25,97,0.09978,0.15,ci,ci38823303,2019-09-10T05:36:25.264Z,"13km NE of Indio, CA",earthquake,0.27,0.74,0.112,22,automatic,ci,ci
2019-09-10T05:32:17.075Z,63.2234,-145.2552,11.5,1.3,ml,,,,0.88,ak,ak019bmi4v6h,2019-09-10T05:42:34.188Z,"72km S of Deltana, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-09-10T05:27:12.600Z,58.1796667,-155.3666667,2.82,0.06,ml,7,233,0.03664,0.05,av,av62084106,2019-09-11T01:09:44.410Z,"94km SE of King Salmon, Alaska",earthquake,0.65,0.45,0.198,7,reviewed,av,av
2019-09-10T05:24:56.840Z,58.1803333,-155.3758333,1.36,-0.46,ml,6,123,0.03904,0.01,av,av70847409,2019-09-11T01:11:45.990Z,"94km SE of King Salmon, Alaska",earthquake,0.28,0.61,0.208,6,reviewed,av,av
2019-09-10T05:22:18.087Z,68.4246,-145.6737,0,1.2,ml,,,,0.59,ak,ak019bmi2q40,2019-09-10T05:27:59.342Z,"33km N of Arctic Village, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-09-10T05:16:02.100Z,35.9125,-117.7205,2,0.98,ml,15,57,0.06698,0.11,ci,ci38823279,2019-09-10T05:19:43.583Z,"17km E of Little Lake, CA",earthquake,0.2,0.34,0.105,10,automatic,ci,ci
2019-09-10T05:15:51.400Z,46.7456666666667,-121.898333333333,8.15,0.55,ml,13,233,,0.12,uw,uw61549907,2019-09-10T16:51:15.740Z,"23km NW of Packwood, Washington",earthquake,0.46,0.42,0.18034516108647,5,reviewed,uw,uw
2019-09-10T05:15:29.210Z,18.5925,-68.6741,79,2.31,md,6,311,0.8663,0.04,pr,pr2019253003,2019-09-10T08:46:40.140Z,"4km SE of Salvaleon de Higuey, Dominican Republic",earthquake,8.9,1.05,0,1,reviewed,pr,pr
2019-09-10T05:13:01.697Z,69.6239,-144.1942,0,2,ml,,,,1.03,ak,ak019bmi0nvs,2019-09-10T05:19:36.608Z,"60km SSW of Kaktovik, Alaska",earthquake,,0.8,,,automatic,ak,ak
2019-09-10T05:10:30.880Z,18.4415,-68.887,89,2.44,md,7,238,0.9002,0.78,pr,pr2019253002,2019-09-10T08:46:04.588Z,"9km E of La Romana, Dominican Republic",earthquake,11.07,8.13,0.23,3,reviewed,pr,pr
2019-09-10T04:59:15.970Z,35.8301659,-117.6565018,7.18,1.05,ml,16,76,0.05006,0.07,ci,ci38823207,2019-09-10T05:03:00.078Z,"23km N of Ridgecrest, CA",earthquake,0.31,0.81,0.193,3,automatic,ci,ci
2019-09-10T04:51:08.040Z,35.9745,-117.5018333,2.42,0.81,ml,6,200,0.08396,0.08,ci,ci38823199,2019-09-10T04:54:42.038Z,"25km NNW of Searles Valley, CA",earthquake,0.45,0.29,0.205,5,automatic,ci,ci
2019-09-10T04:46:40.520Z,35.5981674,-117.595665,8.17,1.15,ml,7,149,0.1094,0.12,ci,ci38823191,2019-09-10T04:50:25.014Z,"8km ESE of Ridgecrest, CA",earthquake,0.88,3.37,0.249,6,automatic,ci,ci
2019-09-10T04:42:07.700Z,35.9225,-117.7041667,3.34,0.59,ml,9,83,0.05048,0.17,ci,ci38823183,2019-09-10T04:45:48.994Z,"18km E of Little Lake, CA",earthquake,0.48,1.42,0.145,4,automatic,ci,ci
2019-09-10T04:41:40.550Z,35.6193333,-117.4841667,4.78,0.99,ml,15,69,0.02086,0.15,ci,ci38823175,2019-09-10T04:45:13.990Z,"17km E of Ridgecrest, CA",earthquake,0.3,0.38,0.113,6,automatic,ci,ci
2019-09-10T04:40:32.160Z,58.1745,-155.3716667,1.86,-0.48,ml,6,126,0.04243,0.07,av,av70847404,2019-09-11T01:04:41.530Z,"94km SE of King Salmon, Alaska",earthquake,0.29,0.49,0.09,6,reviewed,av,av
2019-09-10T04:39:11.300Z,38.8208351,-122.8123322,3.08,1.03,md,22,52,0.003106,0.04,nc,nc73268405,2019-09-10T05:02:03.918Z,"7km NW of The Geysers, CA",earthquake,0.26,0.55,0.1,3,automatic,nc,nc
2019-09-10T04:25:55.631Z,39.5419,-116.5599,9.1,4.6,ml,53,67.17,0.857,0.2275,nn,nn00703188,2019-09-11T04:27:01.615Z,"45km E of Austin, Nevada",earthquake,,2.2,0.27,23,reviewed,nn,nn
2019-09-10T04:23:07.470Z,35.9345,-117.7023333,2.43,1.38,ml,20,46,0.04423,0.18,ci,ci38823159,2019-09-10T04:26:40.884Z,"18km E of Little Lake, CA",earthquake,0.23,0.37,0.149,19,automatic,ci,ci
2019-09-10T04:18:49.870Z,35.6621667,-117.4571667,7.25,2.29,ml,33,52,0.02742,0.16,ci,ci38823143,2019-09-10T04:34:26.455Z,"13km SSW of Searles Valley, CA",earthquake,0.26,0.41,0.197,26,automatic,ci,ci
2019-09-10T04:18:42.610Z,33.0983333,-116.5128333,8.47,0.72,ml,14,76,0.07319,0.22,ci,ci38823135,2019-09-10T14:08:48.123Z,"9km ENE of Julian, CA",earthquake,0.61,1.28,0.227,9,reviewed,ci,ci
2019-09-10T04:17:57.500Z,17.4556,-66.0936,28,2.58,md,11,294,0.5099,0.13,pr,pr2019253001,2019-09-10T08:45:31.396Z,"55km S of Jobos, Puerto Rico",earthquake,1.02,5.6,0.07,7,reviewed,pr,pr
2019-09-10T04:15:41.658Z,60.3017,-153.469,168.3,1.7,ml,,,,0.64,ak,ak019bmhfu9x,2019-09-10T04:20:21.372Z,"44km WSW of Redoubt Volcano, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-09-10T04:06:57.920Z,37.5326667,-118.84,7.91,0.33,md,12,304,0.05791,0.03,nc,nc73268380,2019-09-10T16:23:02.424Z,"14km WSW of Toms Place, CA",earthquake,4.15,3.15,0.108,10,reviewed,nc,nc
2019-09-10T04:05:29.500Z,35.6973333,-117.5373333,8.25,1.12,ml,14,121,0.07946,0.15,ci,ci38823119,2019-09-10T04:09:11.348Z,"14km WSW of Searles Valley, CA",earthquake,0.37,0.92,0.117,10,automatic,ci,ci
2019-09-10T04:04:10.900Z,41.375,-122.1223333,5.12,0.76,md,9,94,0.05356,0.07,nc,nc73268650,2019-09-10T16:30:03.464Z,"13km N of McCloud, CA",earthquake,0.33,0.85,0.256,8,reviewed,nc,nc
2019-09-10T04:03:21.670Z,41.3741667,-122.1311667,4.65,1.55,md,11,78,0.05678,0.1,nc,nc73268375,2019-09-10T17:07:02.694Z,"13km N of McCloud, CA",earthquake,0.31,0.82,0.317,9,reviewed,nc,nc
2019-09-10T04:00:41.329Z,62.8018,-149.0428,56.3,1.8,ml,,,,0.63,ak,ak019bmhcmjc,2019-09-10T04:04:56.892Z,"65km S of Cantwell, Alaska",earthquake,,0.7,,,automatic,ak,ak
2019-09-10T03:54:11.259Z,36.49233333,-98.719,8.49,0.39,ml,14,125,0.01349735136,0.12,ok,ok2019rssm,2019-09-11T20:41:29.078Z,"32km NW of Fairview, Oklahoma",earthquake,,0.6,0.1,3,reviewed,ok,ok
2019-09-10T03:53:53.610Z,35.6686667,-117.561,7.68,1.54,ml,23,47,0.04699,0.16,ci,ci38823103,2019-09-10T03:57:43.642Z,"12km ENE of Ridgecrest, CA",earthquake,0.27,0.73,0.108,23,automatic,ci,ci
2019-09-10T03:53:10.790Z,35.6043333,-117.4711667,2.59,1.11,ml,11,63,0.01815,0.17,ci,ci38823095,2019-09-10T03:56:43.637Z,"19km E of Ridgecrest, CA",earthquake,0.34,0.28,0.184,10,automatic,ci,ci
2019-09-10T03:52:38.830Z,37.0466,-116.1439,4.9,-0.5,ml,12,144.37,0.022,0.1766,nn,nn00703311,2019-09-11T02:07:31.338Z,"56km ENE of Beatty, Nevada",earthquake,,1.5,0.12,2,reviewed,nn,nn
2019-09-10T03:48:43.840Z,32.9346667,-116.2451667,9.93,0.76,ml,16,135,0.1892,0.25,ci,ci38823087,2019-09-10T03:52:33.362Z,"26km SSW of Ocotillo Wells, CA",earthquake,0.49,1.79,0.08,9,automatic,ci,ci
2019-09-10T03:40:24.750Z,35.6125,-117.4726667,8.5,0.88,ml,14,61,0.02077,0.17,ci,ci38823071,2019-09-10T03:43:59.679Z,"18km SSW of Searles Valley, CA",earthquake,0.41,0.58,0.119,6,automatic,ci,ci
2019-09-10T03:35:40.901Z,58.9652,-134.7319,0,2.5,ml,,,,1.02,ak,ak019bmgyoyc,2019-09-10T03:41:00.549Z,"50km SE of Haines, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-09-10T03:35:11.660Z,35.8685,-117.6415,13.75,0.99,ml,11,120,0.06363,0.14,ci,ci38823063,2019-09-10T03:38:57.128Z,"24km WNW of Searles Valley, CA",earthquake,0.57,1.11,0.127,6,automatic,ci,ci
2019-09-10T03:32:41.307Z,68.8067,-146.6866,2.4,2.2,ml,,,,0.83,ak,ak019bmgy1us,2019-09-10T03:39:19.306Z,"89km NNW of Arctic Village, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-09-10T03:16:32.470Z,33.6535,-116.7621667,12.82,0.52,ml,15,76,0.05968,0.19,ci,ci38823039,2019-09-10T03:20:21.317Z,"10km SSW of Idyllwild, CA",earthquake,0.68,0.88,0.194,9,automatic,ci,ci
2019-09-10T03:16:16.970Z,41.3756667,-122.1291667,4.72,1.87,md,18,61,0.0572,0.08,nc,nc73268365,2019-09-10T20:32:43.220Z,"13km N of McCloud, CA",earthquake,0.23,0.57,0.424,14,reviewed,nc,nc
2019-09-10T03:14:44.300Z,58.245,-155.1393333,3.96,-0.65,ml,7,214,0.02448,0.11,av,av70847399,2019-09-11T00:59:38.610Z,"101km ESE of King Salmon, Alaska",earthquake,0.64,1.09,0.198,7,reviewed,av,av
2019-09-10T03:12:33.595Z,39.5228,-120.7051,0,0.2,ml,3,198,0.343,0.1772,nn,nn00703310,2019-09-11T02:07:30.003Z,"11km ESE of Downieville, California",earthquake,,0,0.32,2,reviewed,nn,nn
2019-09-10T03:10:43.154Z,36.8164,-116.2688,4.7,-0.4,ml,5,162.8,0.048,0.0859,nn,nn00703309,2019-09-11T02:07:28.741Z,"44km ESE of Beatty, Nevada",earthquake,,3.6,0.23,4,reviewed,nn,nn
2019-09-10T03:09:10.180Z,38.8153333,-122.7623333,1.84,1.41,md,14,96,0.01449,0.02,nc,nc73268360,2019-09-11T02:10:03.770Z,"4km WSW of Cobb, CA",earthquake,0.34,0.52,0.726,2,reviewed,nc,nc
2019-09-10T03:09:02.227Z,37.1009,-116.3973,5.2,0.1,ml,20,146.28,0.036,0.1626,nn,nn00703182,2019-09-11T02:06:50.916Z,"38km NE of Beatty, Nevada",earthquake,,1.2,0.61,11,reviewed,nn,nn
2019-09-10T03:07:43.304Z,62.8391,-151.1741,100.5,1.3,ml,,,,0.44,ak,ak019bmgsp3v,2019-09-10T03:11:21.736Z,"79km NW of Talkeetna, Alaska",earthquake,,1.2,,,automatic,ak,ak
2019-09-10T03:05:03.615Z,66.2733,-157.4012,0,1.3,ml,,,,1.1,ak,ak019bmgs6m1,2019-09-10T03:09:40.894Z,"74km SSW of Kobuk, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-09-10T02:56:26.310Z,35.7386667,-117.5535,6.9,2.48,ml,39,57,0.08483,0.2,ci,ci38823023,2019-09-10T03:07:03.690Z,"14km WSW of Searles Valley, CA",earthquake,0.27,0.73,0.207,25,automatic,ci,ci
2019-09-10T02:48:48.432Z,59.0445,-137.0138,3.7,2.9,ml,,,,0.66,ak,ak019bmgg29b,2019-09-10T02:53:46.454Z,"92km WSW of Haines, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-09-10T02:48:02.100Z,35.9321667,-117.6893333,4.78,0.94,ml,16,53,0.03529,0.25,ci,ci38823007,2019-09-10T02:51:44.235Z,"20km E of Little Lake, CA",earthquake,0.52,0.8,0.146,11,automatic,ci,ci
2019-09-10T02:37:24.650Z,64.6168,-149.4417,22.6,0.9,ml,,,,0.38,ak,ak019bmgdnjl,2019-09-10T02:40:33.013Z,"16km WNW of North Nenana, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-09-10T02:33:54.181Z,44.5582,-129.4423,10,4,mb,,198,3.964,0.98,us,us70005dye,2019-09-11T02:11:44.293Z,"Off the coast of Oregon",earthquake,5.8,2,0.054,92,reviewed,us,us
2019-09-10T02:30:43.140Z,45.5416667,-111.8776667,5.85,-0.03,ml,4,225,0.183,0.1,mb,mb80360214,2019-09-10T14:16:39.540Z,"28km N of Virginia City, Montana",earthquake,1.55,7.92,,0,reviewed,mb,mb
2019-09-10T02:17:35.090Z,35.8966667,-117.6918333,2.02,1.26,ml,18,71,0.0612,0.2,ci,ci38822991,2019-09-10T02:21:16.050Z,"20km ESE of Little Lake, CA",earthquake,0.31,0.43,0.141,19,automatic,ci,ci
2019-09-10T02:08:16.926Z,63.1594,-151.5365,0.1,1.8,ml,,,,0.81,ak,ak019bmg7f67,2019-09-10T02:16:46.974Z,"118km NW of Talkeetna, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-09-10T02:06:16.501Z,60.2081,-152.7724,100.5,1.4,ml,,,,0.97,ak,ak019bmg6zpu,2019-09-10T02:09:14.044Z,"30km S of Redoubt Volcano, Alaska",earthquake,,1.6,,,automatic,ak,ak
2019-09-10T02:02:24.090Z,38.8185005,-122.7754974,11.8,0.98,md,10,109,0.01272,0.07,nc,nc73268335,2019-09-10T02:17:02.149Z,"5km W of Cobb, CA",earthquake,1.2,2.28,0.07,2,automatic,nc,nc
2019-09-10T02:02:06.110Z,34.4765,-96.17283333,19.22,2.71,ml,41,228,0.278045438,0.25,ok,ok2019rsou,2019-09-10T22:08:12.040Z,"9km N of Atoka, Oklahoma",earthquake,,0.8,0.22,13,reviewed,ok,ok
2019-09-10T02:01:29.900Z,19.1876659,-155.4791718,29.42,1.96,md,26,112,0.03591,0.12,hv,hv71134012,2019-09-10T02:04:51.780Z,"1km S of Pahala, Hawaii",earthquake,0.63,1.39,0.02,4,automatic,hv,hv
2019-09-10T02:00:29.390Z,58.1826667,-155.3705,2.72,0.57,ml,11,177,0.03544,0.09,av,av62084001,2019-09-11T00:50:33.970Z,"94km SE of King Salmon, Alaska",earthquake,0.63,0.26,0.223,12,reviewed,av,av
2019-09-10T01:59:21.650Z,19.4115009,-155.2883301,0.18,1.75,md,14,98,0.007316,0.12,hv,hv71134007,2019-09-10T02:02:18.760Z,"5km WSW of Volcano, Hawaii",earthquake,0.22,0.3,0.3,13,automatic,hv,hv
2019-09-10T01:47:33.273Z,59.9359,-152.8409,98.4,1.5,ml,,,,0.53,ak,ak019bmfud6l,2019-09-10T01:55:30.351Z,"59km WNW of Anchor Point, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-09-10T01:40:26.143Z,57.2518,-157.7984,0,2.7,ml,,,,0.71,ak,ak019bmfsv76,2019-09-10T01:45:15.151Z,"125km NNE of Chignik Lake, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-09-10T01:39:16.637Z,56.2115,-157.0279,63.2,2.9,ml,,,,0.66,ak,ak019bmfsmrh,2019-09-10T03:03:28.040Z,"97km WNW of Chirikof Island, Alaska",earthquake,,1.3,,,automatic,ak,ak
2019-09-10T01:31:12.840Z,35.8488333,-117.6708333,3.82,1.16,ml,14,101,0.06812,0.25,ci,ci38822943,2019-09-10T01:34:58.659Z,"23km ESE of Little Lake, CA",earthquake,0.5,1.25,0.166,14,automatic,ci,ci
2019-09-10T01:22:57.240Z,35.9475,-117.7108333,2.61,1.09,ml,15,43,0.04905,0.14,ci,ci38822911,2019-09-10T01:26:30.694Z,"18km E of Little Lake, CA",earthquake,0.23,0.28,0.197,14,automatic,ci,ci
2019-09-10T01:15:55.293Z,61.738,-149.5366,27.5,1.8,ml,,,,0.74,ak,ak019bmfnkkx,2019-09-10T01:21:37.770Z,"13km NNW of Tanaina, Alaska",earthquake,,0.1,,,automatic,ak,ak
2019-09-10T01:13:36.909Z,36.7644,-116.2707,4.1,-0.4,ml,9,150.59,0.06,0.1304,nn,nn00703307,2019-09-11T02:07:27.345Z,"46km ESE of Beatty, Nevada",earthquake,,3.1,0.22,5,reviewed,nn,nn
2019-09-10T01:04:59.160Z,58.183,-155.2995,2.04,-0.07,ml,9,134,0.03103,0.06,av,av70847389,2019-09-11T00:48:02.150Z,"97km SE of King Salmon, Alaska",earthquake,0.25,0.41,0.269,8,reviewed,av,av
2019-09-10T00:57:25.030Z,58.4341667,-154.474,3.48,0.14,ml,4,226,0.07104,0.27,av,av70847379,2019-09-11T00:40:58.410Z,"103km NNW of Larsen Bay, Alaska",earthquake,1.29,1.71,0.253,4,reviewed,av,av
2019-09-10T00:51:53.270Z,33.8163333,-117.7006667,7.19,1.61,ml,66,29,0.05283,0.2,ci,ci38822887,2019-09-10T15:44:57.268Z,"10km NE of North Tustin, CA",earthquake,0.16,0.4,0.139,53,reviewed,ci,ci
2019-09-10T00:40:02.130Z,36.9601669,-121.5893326,6.66,1.55,md,18,55,0.007594,0.15,nc,nc73268310,2019-09-10T03:37:02.941Z,"5km SSW of Gilroy, CA",earthquake,0.4,0.7,0.21,14,automatic,nc,nc
2019-09-10T00:31:21.370Z,18.5143,-67.4976,16,2.35,md,13,285,0.1312,0.12,pr,pr2019253000,2019-09-10T04:45:20.403Z,"32km NW of Rincon, Puerto Rico",earthquake,0.73,0.57,0.41,9,reviewed,pr,pr
2019-09-10T00:28:43.050Z,35.8265,-117.6498333,10.52,0.95,ml,12,98,0.04386,0.17,ci,ci38822879,2019-09-10T00:32:18.521Z,"23km N of Ridgecrest, CA",earthquake,0.43,0.82,0.221,9,automatic,ci,ci
